"seqnames"	"start"	"end"	"width"	"strand"	"feature_name"	"feature_id"	"RNA_type"	"annot_name"	"annot_id"
"hsa_mir_10524_MI0033671;type=miRNA"	30	46	17	"*"	"hsa_miR_10524_5p_MIMAT0041994"	"MIMAT0041994"	"miRNA"	"hsa_miR_10524_5p_MIMAT0041994"	"MIMAT0041994"
"hsa_mir_4464_MI0016812;type=miRNA"	12	32	21	"*"	"hsa_miR_4464_MIMAT0018988"	"MIMAT0018988"	"miRNA"	"hsa_miR_4464_MIMAT0018988"	"MIMAT0018988"
"hsa_mir_4643_MI0017270;type=miRNA"	50	71	22	"*"	"hsa_miR_4643_MIMAT0019703"	"MIMAT0019703"	"miRNA"	"hsa_miR_4643_MIMAT0019703"	"MIMAT0019703"
"hsa_mir_2113_MI0003939;type=miRNA"	56	76	21	"*"	"hsa_miR_2113_MIMAT0009206"	"MIMAT0009206"	"miRNA"	"hsa_miR_2113_MIMAT0009206"	"MIMAT0009206"
"hsa_mir_548ai_MI0016813;type=miRNA"	16	37	22	"*"	"hsa_miR_548ai_MIMAT0018989"	"MIMAT0018989"	"miRNA"	"hsa_miR_548ai_MIMAT0018989"	"MIMAT0018989"
"hsa_mir_587_MI0003595;type=miRNA"	16	36	21	"*"	"hsa_miR_587_MIMAT0003253"	"MIMAT0003253"	"miRNA"	"hsa_miR_587_MIMAT0003253"	"MIMAT0003253"
"hsa_mir_548b_MI0003596;type=miRNA"	52	73	22	"*"	"hsa_miR_548b_5p_MIMAT0004798"	"MIMAT0004798"	"miRNA"	"hsa_miR_548b_5p_MIMAT0004798"	"MIMAT0004798"
"hsa_mir_548b_MI0003596;type=miRNA"	16	37	22	"*"	"hsa_miR_548b_3p_MIMAT0003254"	"MIMAT0003254"	"miRNA"	"hsa_miR_548b_3p_MIMAT0003254"	"MIMAT0003254"
"hsa_mir_3144_MI0014169;type=miRNA"	13	34	22	"*"	"hsa_miR_3144_5p_MIMAT0015014"	"MIMAT0015014"	"miRNA"	"hsa_miR_3144_5p_MIMAT0015014"	"MIMAT0015014"
"hsa_mir_3144_MI0014169;type=miRNA"	48	69	22	"*"	"hsa_miR_3144_3p_MIMAT0015015"	"MIMAT0015015"	"miRNA"	"hsa_miR_3144_3p_MIMAT0015015"	"MIMAT0015015"
"hsa_mir_588_MI0003597;type=miRNA"	16	36	21	"*"	"hsa_miR_588_MIMAT0003255"	"MIMAT0003255"	"miRNA"	"hsa_miR_588_MIMAT0003255"	"MIMAT0003255"
"hsa_mir_548h_5_MI0016751;type=miRNA"	3	24	22	"*"	"hsa_miR_548h_5p_MIMAT0005928_3"	"MIMAT0005928_3"	"miRNA"	"hsa_miR_548h_5p_MIMAT0005928_3"	"MIMAT0005928_3"
"hsa_mir_548aj_1_MI0016814;type=miRNA"	8	28	21	"*"	"hsa_miR_548aj_3p_MIMAT0018990"	"MIMAT0018990"	"miRNA"	"hsa_miR_548aj_3p_MIMAT0018990"	"MIMAT0018990"
"hsa_mir_3662_MI0016063;type=miRNA"	18	41	24	"*"	"hsa_miR_3662_MIMAT0018083"	"MIMAT0018083"	"miRNA"	"hsa_miR_3662_MIMAT0018083"	"MIMAT0018083"
"hsa_mir_548a_2_MI0003598;type=miRNA"	61	82	22	"*"	"hsa_miR_548a_3p_MIMAT0003251_1"	"MIMAT0003251_1"	"miRNA"	"hsa_miR_548a_3p_MIMAT0003251_1"	"MIMAT0003251_1"
"hsa_mir_3145_MI0014170;type=miRNA"	11	34	24	"*"	"hsa_miR_3145_3p_MIMAT0015016"	"MIMAT0015016"	"miRNA"	"hsa_miR_3145_3p_MIMAT0015016"	"MIMAT0015016"
"hsa_mir_3145_MI0014170;type=miRNA"	50	71	22	"*"	"hsa_miR_3145_5p_MIMAT0019205"	"MIMAT0019205"	"miRNA"	"hsa_miR_3145_5p_MIMAT0019205"	"MIMAT0019205"
"hsa_mir_3668_MI0016069;type=miRNA"	9	29	21	"*"	"hsa_miR_3668_MIMAT0018091"	"MIMAT0018091"	"miRNA"	"hsa_miR_3668_MIMAT0018091"	"MIMAT0018091"
"hsa_mir_4465_MI0016816;type=miRNA"	42	63	22	"*"	"hsa_miR_4465_MIMAT0018992"	"MIMAT0018992"	"miRNA"	"hsa_miR_4465_MIMAT0018992"	"MIMAT0018992"
"hsa_mir_12131_MI0039733;type=miRNA"	65	84	20	"*"	"hsa_miR_12131_MIMAT0049025"	"MIMAT0049025"	"miRNA"	"hsa_miR_12131_MIMAT0049025"	"MIMAT0049025"
"hsa_mir_1273c_MI0014171;type=miRNA"	10	31	22	"*"	"hsa_miR_1273c_MIMAT0015017"	"MIMAT0015017"	"miRNA"	"hsa_miR_1273c_MIMAT0015017"	"MIMAT0015017"
"hsa_mir_1202_MI0006334;type=miRNA"	13	33	21	"*"	"hsa_miR_1202_MIMAT0005865"	"MIMAT0005865"	"miRNA"	"hsa_miR_1202_MIMAT0005865"	"MIMAT0005865"
"hsa_mir_4466_MI0016817;type=miRNA"	33	50	18	"*"	"hsa_miR_4466_MIMAT0018993"	"MIMAT0018993"	"miRNA"	"hsa_miR_4466_MIMAT0018993"	"MIMAT0018993"
"hsa_mir_3692_MI0016093;type=miRNA"	6	29	24	"*"	"hsa_miR_3692_5p_MIMAT0018121"	"MIMAT0018121"	"miRNA"	"hsa_miR_3692_5p_MIMAT0018121"	"MIMAT0018121"
"hsa_mir_3692_MI0016093;type=miRNA"	44	67	24	"*"	"hsa_miR_3692_3p_MIMAT0018122"	"MIMAT0018122"	"miRNA"	"hsa_miR_3692_3p_MIMAT0018122"	"MIMAT0018122"
"hsa_mir_7161_MI0023619;type=miRNA"	1	23	23	"*"	"hsa_miR_7161_5p_MIMAT0028232"	"MIMAT0028232"	"miRNA"	"hsa_miR_7161_5p_MIMAT0028232"	"MIMAT0028232"
"hsa_mir_7161_MI0023619;type=miRNA"	57	84	28	"*"	"hsa_miR_7161_3p_MIMAT0028233"	"MIMAT0028233"	"miRNA"	"hsa_miR_7161_3p_MIMAT0028233"	"MIMAT0028233"
"hsa_mir_3918_MI0016424;type=miRNA"	55	75	21	"*"	"hsa_miR_3918_MIMAT0018192"	"MIMAT0018192"	"miRNA"	"hsa_miR_3918_MIMAT0018192"	"MIMAT0018192"
"hsa_mir_1913_MI0008334;type=miRNA"	11	32	22	"*"	"hsa_miR_1913_MIMAT0007888"	"MIMAT0007888"	"miRNA"	"hsa_miR_1913_MIMAT0007888"	"MIMAT0007888"
"hsa_mir_3939_MI0016596;type=miRNA"	24	45	22	"*"	"hsa_miR_3939_MIMAT0018355"	"MIMAT0018355"	"miRNA"	"hsa_miR_3939_MIMAT0018355"	"MIMAT0018355"
"hsa_mir_4644_MI0017271;type=miRNA"	53	75	23	"*"	"hsa_miR_4644_MIMAT0019704"	"MIMAT0019704"	"miRNA"	"hsa_miR_4644_MIMAT0019704"	"MIMAT0019704"
"hsa_mir_339_MI0000815;type=miRNA"	58	80	23	"*"	"hsa_miR_339_5p_MIMAT0000764"	"MIMAT0000764"	"miRNA"	"hsa_miR_339_5p_MIMAT0000764"	"MIMAT0000764"
"hsa_mir_339_MI0000815;type=miRNA"	23	45	23	"*"	"hsa_miR_339_3p_MIMAT0004702"	"MIMAT0004702"	"miRNA"	"hsa_miR_339_3p_MIMAT0004702"	"MIMAT0004702"
"hsa_mir_4655_MI0017283;type=miRNA"	44	65	22	"*"	"hsa_miR_4655_5p_MIMAT0019721"	"MIMAT0019721"	"miRNA"	"hsa_miR_4655_5p_MIMAT0019721"	"MIMAT0019721"
"hsa_mir_4655_MI0017283;type=miRNA"	10	30	21	"*"	"hsa_miR_4655_3p_MIMAT0019722"	"MIMAT0019722"	"miRNA"	"hsa_miR_4655_3p_MIMAT0019722"	"MIMAT0019722"
"hsa_mir_6836_MI0022682;type=miRNA"	37	58	22	"*"	"hsa_miR_6836_5p_MIMAT0027574"	"MIMAT0027574"	"miRNA"	"hsa_miR_6836_5p_MIMAT0027574"	"MIMAT0027574"
"hsa_mir_6836_MI0022682;type=miRNA"	1	21	21	"*"	"hsa_miR_6836_3p_MIMAT0027575"	"MIMAT0027575"	"miRNA"	"hsa_miR_6836_3p_MIMAT0027575"	"MIMAT0027575"
"hsa_mir_4648_MI0017275;type=miRNA"	1	20	20	"*"	"hsa_miR_4648_MIMAT0019710"	"MIMAT0019710"	"miRNA"	"hsa_miR_4648_MIMAT0019710"	"MIMAT0019710"
"hsa_mir_4656_MI0017284;type=miRNA"	44	66	23	"*"	"hsa_miR_4656_MIMAT0019723"	"MIMAT0019723"	"miRNA"	"hsa_miR_4656_MIMAT0019723"	"MIMAT0019723"
"hsa_mir_589_MI0003599;type=miRNA"	55	76	22	"*"	"hsa_miR_589_5p_MIMAT0004799"	"MIMAT0004799"	"miRNA"	"hsa_miR_589_5p_MIMAT0004799"	"MIMAT0004799"
"hsa_mir_589_MI0003599;type=miRNA"	16	39	24	"*"	"hsa_miR_589_3p_MIMAT0003256"	"MIMAT0003256"	"miRNA"	"hsa_miR_589_3p_MIMAT0003256"	"MIMAT0003256"
"hsa_mir_6874_MI0022721;type=miRNA"	44	66	23	"*"	"hsa_miR_6874_5p_MIMAT0027648"	"MIMAT0027648"	"miRNA"	"hsa_miR_6874_5p_MIMAT0027648"	"MIMAT0027648"
"hsa_mir_6874_MI0022721;type=miRNA"	1	23	23	"*"	"hsa_miR_6874_3p_MIMAT0027649"	"MIMAT0027649"	"miRNA"	"hsa_miR_6874_3p_MIMAT0027649"	"MIMAT0027649"
"hsa_mir_3683_MI0016084;type=miRNA"	47	68	22	"*"	"hsa_miR_3683_MIMAT0018111"	"MIMAT0018111"	"miRNA"	"hsa_miR_3683_MIMAT0018111"	"MIMAT0018111"
"hsa_mir_1302_6_MI0006367;type=miRNA"	15	35	21	"*"	"hsa_miR_1302_MIMAT0005890_7"	"MIMAT0005890_7"	"miRNA"	"hsa_miR_1302_MIMAT0005890_7"	"MIMAT0005890_7"
"hsa_mir_3146_MI0014172;type=miRNA"	9	30	22	"*"	"hsa_miR_3146_MIMAT0015018"	"MIMAT0015018"	"miRNA"	"hsa_miR_3146_MIMAT0015018"	"MIMAT0015018"
"hsa_mir_1183_MI0006276;type=miRNA"	48	74	27	"*"	"hsa_miR_1183_MIMAT0005828"	"MIMAT0005828"	"miRNA"	"hsa_miR_1183_MIMAT0005828"	"MIMAT0005828"
"hsa_mir_148a_MI0000253;type=miRNA"	42	63	22	"*"	"hsa_miR_148a_5p_MIMAT0004549"	"MIMAT0004549"	"miRNA"	"hsa_miR_148a_5p_MIMAT0004549"	"MIMAT0004549"
"hsa_mir_148a_MI0000253;type=miRNA"	4	25	22	"*"	"hsa_miR_148a_3p_MIMAT0000243"	"MIMAT0000243"	"miRNA"	"hsa_miR_148a_3p_MIMAT0000243"	"MIMAT0000243"
"hsa_mir_196b_MI0001150;type=miRNA"	49	70	22	"*"	"hsa_miR_196b_5p_MIMAT0001080"	"MIMAT0001080"	"miRNA"	"hsa_miR_196b_5p_MIMAT0001080"	"MIMAT0001080"
"hsa_mir_196b_MI0001150;type=miRNA"	14	35	22	"*"	"hsa_miR_196b_3p_MIMAT0009201"	"MIMAT0009201"	"miRNA"	"hsa_miR_196b_3p_MIMAT0009201"	"MIMAT0009201"
"hsa_mir_550a_3_MI0003762;type=miRNA"	15	36	22	"*"	"hsa_miR_550a_3p_MIMAT0003257"	"MIMAT0003257"	"miRNA"	"hsa_miR_550a_3p_MIMAT0003257"	"MIMAT0003257"
"hsa_mir_550a_3_MI0003762;type=miRNA"	56	75	20	"*"	"hsa_miR_550a_3_5p_MIMAT0020925"	"MIMAT0020925"	"miRNA"	"hsa_miR_550a_3_5p_MIMAT0020925"	"MIMAT0020925"
"hsa_mir_550a_1_MI0003600;type=miRNA"	22	44	23	"*"	"hsa_miR_550a_5p_MIMAT0004800"	"MIMAT0004800"	"miRNA"	"hsa_miR_550a_5p_MIMAT0004800"	"MIMAT0004800"
"hsa_mir_550a_1_MI0003600;type=miRNA"	61	82	22	"*"	"hsa_miR_550a_3p_MIMAT0003257_1"	"MIMAT0003257_1"	"miRNA"	"hsa_miR_550a_3p_MIMAT0003257_1"	"MIMAT0003257_1"
"hsa_mir_550b_1_MI0016686;type=miRNA"	21	40	20	"*"	"hsa_miR_550b_3p_MIMAT0018445"	"MIMAT0018445"	"miRNA"	"hsa_miR_550b_3p_MIMAT0018445"	"MIMAT0018445"
"hsa_mir_550b_1_MI0016686;type=miRNA"	61	82	22	"*"	"hsa_miR_550b_2_5p_MIMAT0022737"	"MIMAT0022737"	"miRNA"	"hsa_miR_550b_2_5p_MIMAT0022737"	"MIMAT0022737"
"hsa_mir_550b_2_MI0016687;type=miRNA"	21	40	20	"*"	"hsa_miR_550b_3p_MIMAT0018445_1"	"MIMAT0018445_1"	"miRNA"	"hsa_miR_550b_3p_MIMAT0018445_1"	"MIMAT0018445_1"
"hsa_mir_550b_2_MI0016687;type=miRNA"	61	82	22	"*"	"hsa_miR_550b_2_5p_MIMAT0022737_1"	"MIMAT0022737_1"	"miRNA"	"hsa_miR_550b_2_5p_MIMAT0022737_1"	"MIMAT0022737_1"
"hsa_mir_550a_2_MI0003601;type=miRNA"	22	44	23	"*"	"hsa_miR_550a_5p_MIMAT0004800_1"	"MIMAT0004800_1"	"miRNA"	"hsa_miR_550a_5p_MIMAT0004800_1"	"MIMAT0004800_1"
"hsa_mir_550a_2_MI0003601;type=miRNA"	61	82	22	"*"	"hsa_miR_550a_3p_MIMAT0003257_2"	"MIMAT0003257_2"	"miRNA"	"hsa_miR_550a_3p_MIMAT0003257_2"	"MIMAT0003257_2"
"hsa_mir_548n_MI0006399;type=miRNA"	45	66	22	"*"	"hsa_miR_548n_MIMAT0005916"	"MIMAT0005916"	"miRNA"	"hsa_miR_548n_MIMAT0005916"	"MIMAT0005916"
"hsa_mir_1200_MI0006332;type=miRNA"	47	68	22	"*"	"hsa_miR_1200_MIMAT0005863"	"MIMAT0005863"	"miRNA"	"hsa_miR_1200_MIMAT0005863"	"MIMAT0005863"
"hsa_mir_3943_MI0016600;type=miRNA"	23	45	23	"*"	"hsa_miR_3943_MIMAT0018359"	"MIMAT0018359"	"miRNA"	"hsa_miR_3943_MIMAT0018359"	"MIMAT0018359"
"hsa_mir_6837_MI0022683;type=miRNA"	6	26	21	"*"	"hsa_miR_6837_5p_MIMAT0027576"	"MIMAT0027576"	"miRNA"	"hsa_miR_6837_5p_MIMAT0027576"	"MIMAT0027576"
"hsa_mir_6837_MI0022683;type=miRNA"	42	64	23	"*"	"hsa_miR_6837_3p_MIMAT0027577"	"MIMAT0027577"	"miRNA"	"hsa_miR_6837_3p_MIMAT0027577"	"MIMAT0027577"
"hsa_mir_6838_MI0022684;type=miRNA"	30	51	22	"*"	"hsa_miR_6838_5p_MIMAT0027578"	"MIMAT0027578"	"miRNA"	"hsa_miR_6838_5p_MIMAT0027578"	"MIMAT0027578"
"hsa_mir_6838_MI0022684;type=miRNA"	1	20	20	"*"	"hsa_miR_6838_3p_MIMAT0027579"	"MIMAT0027579"	"miRNA"	"hsa_miR_6838_3p_MIMAT0027579"	"MIMAT0027579"
"hsa_mir_4649_MI0017276;type=miRNA"	3	26	24	"*"	"hsa_miR_4649_5p_MIMAT0019711"	"MIMAT0019711"	"miRNA"	"hsa_miR_4649_5p_MIMAT0019711"	"MIMAT0019711"
"hsa_mir_4649_MI0017276;type=miRNA"	43	63	21	"*"	"hsa_miR_4649_3p_MIMAT0019712"	"MIMAT0019712"	"miRNA"	"hsa_miR_4649_3p_MIMAT0019712"	"MIMAT0019712"
"hsa_mir_4657_MI0017285;type=miRNA"	31	53	23	"*"	"hsa_miR_4657_MIMAT0019724"	"MIMAT0019724"	"miRNA"	"hsa_miR_4657_MIMAT0019724"	"MIMAT0019724"
"hsa_mir_4283_1_MI0015892;type=miRNA"	54	70	17	"*"	"hsa_miR_4283_MIMAT0016914"	"MIMAT0016914"	"miRNA"	"hsa_miR_4283_MIMAT0016914"	"MIMAT0016914"
"hsa_mir_3147_MI0014173;type=miRNA"	6	29	24	"*"	"hsa_miR_3147_MIMAT0015019"	"MIMAT0015019"	"miRNA"	"hsa_miR_3147_MIMAT0015019"	"MIMAT0015019"
"hsa_mir_6839_MI0022685;type=miRNA"	6	27	22	"*"	"hsa_miR_6839_5p_MIMAT0027580"	"MIMAT0027580"	"miRNA"	"hsa_miR_6839_5p_MIMAT0027580"	"MIMAT0027580"
"hsa_mir_6839_MI0022685;type=miRNA"	92	113	22	"*"	"hsa_miR_6839_3p_MIMAT0027581"	"MIMAT0027581"	"miRNA"	"hsa_miR_6839_3p_MIMAT0027581"	"MIMAT0027581"
"hsa_mir_4650_1_MI0017277;type=miRNA"	44	62	19	"*"	"hsa_miR_4650_5p_MIMAT0019713"	"MIMAT0019713"	"miRNA"	"hsa_miR_4650_5p_MIMAT0019713"	"MIMAT0019713"
"hsa_mir_4650_1_MI0017277;type=miRNA"	11	31	21	"*"	"hsa_miR_4650_3p_MIMAT0019714"	"MIMAT0019714"	"miRNA"	"hsa_miR_4650_3p_MIMAT0019714"	"MIMAT0019714"
"hsa_mir_3914_1_MI0016419;type=miRNA"	16	37	22	"*"	"hsa_miR_3914_MIMAT0018188"	"MIMAT0018188"	"miRNA"	"hsa_miR_3914_MIMAT0018188"	"MIMAT0018188"
"hsa_mir_3914_2_MI0016421;type=miRNA"	61	82	22	"*"	"hsa_miR_3914_MIMAT0018188_1"	"MIMAT0018188_1"	"miRNA"	"hsa_miR_3914_MIMAT0018188_1"	"MIMAT0018188_1"
"hsa_mir_4284_MI0015893;type=miRNA"	11	28	18	"*"	"hsa_miR_4284_MIMAT0016915"	"MIMAT0016915"	"miRNA"	"hsa_miR_4284_MIMAT0016915"	"MIMAT0016915"
"hsa_mir_590_MI0003602;type=miRNA"	16	37	22	"*"	"hsa_miR_590_5p_MIMAT0003258"	"MIMAT0003258"	"miRNA"	"hsa_miR_590_5p_MIMAT0003258"	"MIMAT0003258"
"hsa_mir_590_MI0003602;type=miRNA"	56	76	21	"*"	"hsa_miR_590_3p_MIMAT0004801"	"MIMAT0004801"	"miRNA"	"hsa_miR_590_3p_MIMAT0004801"	"MIMAT0004801"
"hsa_mir_10525_MI0033672;type=miRNA"	39	59	21	"*"	"hsa_miR_10525_3p_MIMAT0041995"	"MIMAT0041995"	"miRNA"	"hsa_miR_10525_3p_MIMAT0041995"	"MIMAT0041995"
"hsa_mir_4651_MI0017279;type=miRNA"	10	29	20	"*"	"hsa_miR_4651_MIMAT0019715"	"MIMAT0019715"	"miRNA"	"hsa_miR_4651_MIMAT0019715"	"MIMAT0019715"
"hsa_mir_1285_1_MI0006346;type=miRNA"	13	34	22	"*"	"hsa_miR_1285_3p_MIMAT0005876_1"	"MIMAT0005876_1"	"miRNA"	"hsa_miR_1285_3p_MIMAT0005876_1"	"MIMAT0005876_1"
"hsa_mir_1285_1_MI0006346;type=miRNA"	53	73	21	"*"	"hsa_miR_1285_5p_MIMAT0022719"	"MIMAT0022719"	"miRNA"	"hsa_miR_1285_5p_MIMAT0022719"	"MIMAT0022719"
"hsa_mir_653_MI0003674;type=miRNA"	64	84	21	"*"	"hsa_miR_653_5p_MIMAT0003328"	"MIMAT0003328"	"miRNA"	"hsa_miR_653_5p_MIMAT0003328"	"MIMAT0003328"
"hsa_mir_653_MI0003674;type=miRNA"	25	46	22	"*"	"hsa_miR_653_3p_MIMAT0026625"	"MIMAT0026625"	"miRNA"	"hsa_miR_653_3p_MIMAT0026625"	"MIMAT0026625"
"hsa_mir_489_MI0003124;type=miRNA"	12	33	22	"*"	"hsa_miR_489_3p_MIMAT0002805"	"MIMAT0002805"	"miRNA"	"hsa_miR_489_3p_MIMAT0002805"	"MIMAT0002805"
"hsa_mir_489_MI0003124;type=miRNA"	50	71	22	"*"	"hsa_miR_489_5p_MIMAT0026605"	"MIMAT0026605"	"miRNA"	"hsa_miR_489_5p_MIMAT0026605"	"MIMAT0026605"
"hsa_mir_4652_MI0017280;type=miRNA"	10	31	22	"*"	"hsa_miR_4652_5p_MIMAT0019716"	"MIMAT0019716"	"miRNA"	"hsa_miR_4652_5p_MIMAT0019716"	"MIMAT0019716"
"hsa_mir_4652_MI0017280;type=miRNA"	50	71	22	"*"	"hsa_miR_4652_3p_MIMAT0019717"	"MIMAT0019717"	"miRNA"	"hsa_miR_4652_3p_MIMAT0019717"	"MIMAT0019717"
"hsa_mir_591_MI0003603;type=miRNA"	61	80	20	"*"	"hsa_miR_591_MIMAT0003259"	"MIMAT0003259"	"miRNA"	"hsa_miR_591_MIMAT0003259"	"MIMAT0003259"
"hsa_mir_5692a_1_MI0019297;type=miRNA"	8	29	22	"*"	"hsa_miR_5692a_MIMAT0022484"	"MIMAT0022484"	"miRNA"	"hsa_miR_5692a_MIMAT0022484"	"MIMAT0022484"
"hsa_mir_5692c_2_MI0019289;type=miRNA"	4	25	22	"*"	"hsa_miR_5692c_MIMAT0022476_1"	"MIMAT0022476_1"	"miRNA"	"hsa_miR_5692c_MIMAT0022476_1"	"MIMAT0022476_1"
"hsa_mir_3609_MI0015999;type=miRNA"	51	74	24	"*"	"hsa_miR_3609_MIMAT0017986"	"MIMAT0017986"	"miRNA"	"hsa_miR_3609_MIMAT0017986"	"MIMAT0017986"
"hsa_mir_12119_MI0039721;type=miRNA"	16	40	25	"*"	"hsa_miR_12119_MIMAT0049013"	"MIMAT0049013"	"miRNA"	"hsa_miR_12119_MIMAT0049013"	"MIMAT0049013"
"hsa_mir_25_MI0000082;type=miRNA"	51	71	21	"*"	"hsa_miR_25_5p_MIMAT0004498"	"MIMAT0004498"	"miRNA"	"hsa_miR_25_5p_MIMAT0004498"	"MIMAT0004498"
"hsa_mir_25_MI0000082;type=miRNA"	12	33	22	"*"	"hsa_miR_25_3p_MIMAT0000081"	"MIMAT0000081"	"miRNA"	"hsa_miR_25_3p_MIMAT0000081"	"MIMAT0000081"
"hsa_mir_93_MI0000095;type=miRNA"	48	70	23	"*"	"hsa_miR_93_5p_MIMAT0000093"	"MIMAT0000093"	"miRNA"	"hsa_miR_93_5p_MIMAT0000093"	"MIMAT0000093"
"hsa_mir_93_MI0000095;type=miRNA"	10	31	22	"*"	"hsa_miR_93_3p_MIMAT0004509"	"MIMAT0004509"	"miRNA"	"hsa_miR_93_3p_MIMAT0004509"	"MIMAT0004509"
"hsa_mir_106b_MI0000734;type=miRNA"	51	71	21	"*"	"hsa_miR_106b_5p_MIMAT0000680"	"MIMAT0000680"	"miRNA"	"hsa_miR_106b_5p_MIMAT0000680"	"MIMAT0000680"
"hsa_mir_106b_MI0000734;type=miRNA"	10	31	22	"*"	"hsa_miR_106b_3p_MIMAT0004672"	"MIMAT0004672"	"miRNA"	"hsa_miR_106b_3p_MIMAT0004672"	"MIMAT0004672"
"hsa_mir_4658_MI0017286;type=miRNA"	7	29	23	"*"	"hsa_miR_4658_MIMAT0019725"	"MIMAT0019725"	"miRNA"	"hsa_miR_4658_MIMAT0019725"	"MIMAT0019725"
"hsa_mir_6840_MI0022686;type=miRNA"	6	29	24	"*"	"hsa_miR_6840_5p_MIMAT0027582"	"MIMAT0027582"	"miRNA"	"hsa_miR_6840_5p_MIMAT0027582"	"MIMAT0027582"
"hsa_mir_6840_MI0022686;type=miRNA"	46	67	22	"*"	"hsa_miR_6840_3p_MIMAT0027583"	"MIMAT0027583"	"miRNA"	"hsa_miR_6840_3p_MIMAT0027583"	"MIMAT0027583"
"hsa_mir_6875_MI0022722;type=miRNA"	6	26	21	"*"	"hsa_miR_6875_5p_MIMAT0027650"	"MIMAT0027650"	"miRNA"	"hsa_miR_6875_5p_MIMAT0027650"	"MIMAT0027650"
"hsa_mir_6875_MI0022722;type=miRNA"	45	66	22	"*"	"hsa_miR_6875_3p_MIMAT0027651"	"MIMAT0027651"	"miRNA"	"hsa_miR_6875_3p_MIMAT0027651"	"MIMAT0027651"
"hsa_mir_4653_MI0017281;type=miRNA"	10	31	22	"*"	"hsa_miR_4653_5p_MIMAT0019718"	"MIMAT0019718"	"miRNA"	"hsa_miR_4653_5p_MIMAT0019718"	"MIMAT0019718"
"hsa_mir_4653_MI0017281;type=miRNA"	52	74	23	"*"	"hsa_miR_4653_3p_MIMAT0019719"	"MIMAT0019719"	"miRNA"	"hsa_miR_4653_3p_MIMAT0019719"	"MIMAT0019719"
"hsa_mir_4285_MI0015891;type=miRNA"	11	28	18	"*"	"hsa_miR_4285_MIMAT0016913"	"MIMAT0016913"	"miRNA"	"hsa_miR_4285_MIMAT0016913"	"MIMAT0016913"
"hsa_mir_548o_MI0006402;type=miRNA"	7	28	22	"*"	"hsa_miR_548o_3p_MIMAT0005919_1"	"MIMAT0005919_1"	"miRNA"	"hsa_miR_548o_3p_MIMAT0005919_1"	"MIMAT0005919_1"
"hsa_mir_5090_MI0017979;type=miRNA"	11	33	23	"*"	"hsa_miR_5090_MIMAT0021082"	"MIMAT0021082"	"miRNA"	"hsa_miR_5090_MIMAT0021082"	"MIMAT0021082"
"hsa_mir_4467_MI0016818;type=miRNA"	4	25	22	"*"	"hsa_miR_4467_MIMAT0018994"	"MIMAT0018994"	"miRNA"	"hsa_miR_4467_MIMAT0018994"	"MIMAT0018994"
"hsa_mir_3666_MI0016067;type=miRNA"	29	49	21	"*"	"hsa_miR_3666_MIMAT0018088"	"MIMAT0018088"	"miRNA"	"hsa_miR_3666_MIMAT0018088"	"MIMAT0018088"
"hsa_mir_6132_MI0021277;type=miRNA"	21	39	19	"*"	"hsa_miR_6132_MIMAT0024616"	"MIMAT0024616"	"miRNA"	"hsa_miR_6132_MIMAT0024616"	"MIMAT0024616"
"hsa_mir_592_MI0003604;type=miRNA"	61	82	22	"*"	"hsa_miR_592_MIMAT0003260"	"MIMAT0003260"	"miRNA"	"hsa_miR_592_MIMAT0003260"	"MIMAT0003260"
"hsa_mir_593_MI0003605;type=miRNA"	16	40	25	"*"	"hsa_miR_593_5p_MIMAT0003261"	"MIMAT0003261"	"miRNA"	"hsa_miR_593_5p_MIMAT0003261"	"MIMAT0003261"
"hsa_mir_593_MI0003605;type=miRNA"	79	97	19	"*"	"hsa_miR_593_3p_MIMAT0004802"	"MIMAT0004802"	"miRNA"	"hsa_miR_593_3p_MIMAT0004802"	"MIMAT0004802"
"hsa_mir_129_1_MI0000252;type=miRNA"	5	25	21	"*"	"hsa_miR_129_5p_MIMAT0000242_1"	"MIMAT0000242_1"	"miRNA"	"hsa_miR_129_5p_MIMAT0000242_1"	"MIMAT0000242_1"
"hsa_mir_129_1_MI0000252;type=miRNA"	49	70	22	"*"	"hsa_miR_129_1_3p_MIMAT0004548"	"MIMAT0004548"	"miRNA"	"hsa_miR_129_1_3p_MIMAT0004548"	"MIMAT0004548"
"hsa_mir_182_MI0000272;type=miRNA"	65	88	24	"*"	"hsa_miR_182_5p_MIMAT0000259"	"MIMAT0000259"	"miRNA"	"hsa_miR_182_5p_MIMAT0000259"	"MIMAT0000259"
"hsa_mir_182_MI0000272;type=miRNA"	24	44	21	"*"	"hsa_miR_182_3p_MIMAT0000260"	"MIMAT0000260"	"miRNA"	"hsa_miR_182_3p_MIMAT0000260"	"MIMAT0000260"
"hsa_mir_96_MI0000098;type=miRNA"	48	70	23	"*"	"hsa_miR_96_5p_MIMAT0000095"	"MIMAT0000095"	"miRNA"	"hsa_miR_96_5p_MIMAT0000095"	"MIMAT0000095"
"hsa_mir_96_MI0000098;type=miRNA"	6	27	22	"*"	"hsa_miR_96_3p_MIMAT0004510"	"MIMAT0004510"	"miRNA"	"hsa_miR_96_3p_MIMAT0004510"	"MIMAT0004510"
